ZIPCODE,MONTH,YEAR,CUSTOMERCLASS,COMBINED,TOTALCUSTOMERS,TOTALKWH,AVERAGEKWH,DATE
93212,9,2020,Elec- Residential,N,4315,3489108,809,2020-09-01
93212,10,2020,Elec- Residential,N,4336,2477319,571,2020-10-01
93212,11,2020,Elec- Residential,N,4336,1922065,443,2020-11-01
93212,12,2020,Elec- Residential,N,4334,2447449,565,2020-12-01
93212,1,2021,Elec- Residential,N,4340,2179297,502,2021-01-01
93212,2,2021,Elec- Residential,N,4341,1640328,378,2021-02-01
93212,3,2021,Elec- Residential,N,4345,1651295,380,2021-03-01
93212,4,2021,Elec- Residential,N,4353,1896240,436,2021-04-01
93212,5,2021,Elec- Residential,N,4344,2846555,655,2021-05-01
93212,6,2021,Elec- Residential,N,4341,4282362,986,2021-06-01
93212,7,2021,Elec- Residential,N,4336,5467831,"1,261",2021-07-01
93212,8,2021,Elec- Residential,N,4320,4786789,"1,108",2021-08-01
93212,9,2021,Elec- Residential,N,4311,3605368,836,2021-09-01
93212,10,2021,Elec- Residential,N,4325,2021235,467,2021-10-01
93212,11,2021,Elec- Residential,N,4321,1925734,446,2021-11-01
93212,12,2021,Elec- Residential,N,4321,2497704,578,2021-12-01
93212,1,2022,Elec- Residential,N,4325,2304011,533,2022-01-01
93212,2,2022,Elec- Residential,N,4323,1856331,429,2022-02-01
93212,3,2022,Elec- Residential,N,4322,1856528,430,2022-03-01
93212,4,2022,Elec- Residential,N,4336,1826584,421,2022-04-01
93212,5,2022,Elec- Residential,N,4335,2575852,594,2022-05-01
93212,6,2022,Elec- Residential,N,4334,3833380,884,2022-06-01
93212,7,2022,Elec- Residential,N,4335,4963157,"1,145",2022-07-01
93212,8,2022,Elec- Residential,N,4336,5060984,"1,167",2022-08-01
93212,9,2022,Elec- Residential,N,4356,3976269,913,2022-09-01
93212,10,2022,Elec- Residential,N,4351,2556798,588,2022-10-01
93212,11,2022,Elec- Residential,N,4352,2051180,471,2022-11-01
93212,12,2022,Elec- Residential,N,4345,2522296,581,2022-12-01
93212,1,2023,Elec- Residential,N,4348,2259154,520,2023-01-01
93212,2,2023,Elec- Residential,N,4339,1967476,453,2023-02-01
93212,3,2023,Elec- Residential,N,4340,1919276,442,2023-03-01
93212,4,2023,Elec- Residential,N,4341,1865374,430,2023-04-01
93212,4,2023,Elec- Residential,N,4341,1865374,430,2023-04-01
93212,5,2023,Elec- Residential,N,4331,2544220,587,2023-05-01
93212,5,2023,Elec- Residential,N,4331,2544220,587,2023-05-01
93212,6,2023,Elec- Residential,N,4357,3064421,703,2023-06-01
93212,6,2023,Elec- Residential,N,4357,3064421,703,2023-06-01
93212,7,2023,Elec- Residential,N,4365,4946854,"1,133",2023-07-01
93212,8,2023,Elec- Residential,N,4360,4451590,"1,021",2023-08-01
93212,9,2023,Elec- Residential,N,4361,3131249,718,2023-09-01
93212,10,2023,Elec- Residential,N,4358,2283897,524,2023-10-01
93212,11,2023,Elec- Residential,N,4357,1853055,425,2023-11-01
93212,12,2023,Elec- Residential,N,4368,2226906,510,2023-12-01
93212,1,2024,Elec- Residential,N,4359,2156848,495,2024-01-01
93212,2,2024,Elec- Residential,N,4359,1778557,408,2024-02-01
93212,3,2024,Elec- Residential,N,4344,1713675,394,2024-03-01
93212,4,2024,Elec- Residential,N,4349,1753108,403,2024-04-01
93212,4,2024,Elec- Residential,N,4349,1753108,403,2024-04-01
93212,5,2024,Elec- Residential,N,4340,2512281,579,2024-05-01
93212,5,2024,Elec- Residential,N,4340,2512281,579,2024-05-01
93212,6,2024,Elec- Residential,N,4338,4037175,931,2024-06-01
93212,6,2024,Elec- Residential,N,4338,4037175,931,2024-06-01
93212,7,2024,Elec- Residential,N,4328,5446162,"1,258",2024-07-01
93212,8,2024,Elec- Residential,N,4316,4335369,"1,004",2024-08-01
93212,9,2024,Elec- Residential,N,4313,3483761,808,2024-09-01
93212,10,2024,Elec- Residential,N,4321,2575229,596,2024-10-01
93212,11,2024,Elec- Residential,N,4323,1837179,425,2024-11-01
93212,12,2024,Elec- Residential,N,4336,2197518,507,2024-12-01
93212,1,2025,Elec- Residential,N,4355,2146155,493,2025-01-01
93212,2,2025,Elec- Residential,N,4359,1684203,386,2025-02-01
93212,3,2025,Elec- Residential,N,4372,1747093,400,2025-03-01
93212,4,2025,Elec- Residential,N,4406,1735797,394,2025-04-01
93212,5,2025,Elec- Residential,N,4415,2579262,584,2025-05-01
93212,6,2025,Elec- Residential,N,4419,3726217,843,2025-06-01
93212,7,2025,Elec- Residential,N,4429,4271375,964,2025-07-01
93212,8,2025,Elec- Residential,N,4432,4547957,"1,026",2025-08-01
93212,9,2025,Elec- Residential,N,4431,3521349,795,2025-09-01
93212,10,2025,Elec- Residential,N,4431,1942169,438,2025-10-01
93212,11,2025,Elec- Residential,N,4443,1879825,423,2025-11-01
93212,12,2025,Elec- Residential,N,4452,2461686,553,2025-12-01
93212,1,2026,Elec- Residential,N,4454,2247072,505,2026-01-01
93212,2,2026,Elec- Residential,N,4462,1743409,391,2026-02-01
93212,3,2026,Elec- Residential,N,4459,1943666,436,2026-03-01
93219,1,2020,Elec- Residential,Y,128,119445,933,2020-01-01
93219,2,2020,Elec- Residential,Y,130,85159,655,2020-02-01
93219,3,2020,Elec- Residential,Y,129,72757,564,2020-03-01
93219,4,2020,Elec- Residential,Y,137,72208,527,2020-04-01
93219,5,2020,Elec- Residential,Y,136,85300,627,2020-05-01
93219,6,2020,Elec- Residential,Y,138,105344,763,2020-06-01
93219,7,2020,Elec- Residential,Y,140,134689,962,2020-07-01
93219,8,2020,Elec- Residential,Y,139,140166,"1,008",2020-08-01
93219,9,2020,Elec- Residential,Y,139,106665,767,2020-09-01
93219,10,2020,Elec- Residential,Y,140,84580,604,2020-10-01
93219,11,2020,Elec- Residential,Y,142,93696,660,2020-11-01
93219,12,2020,Elec- Residential,Y,144,131005,910,2020-12-01
93219,1,2021,Elec- Residential,Y,144,123279,856,2021-01-01
93219,2,2021,Elec- Residential,Y,145,86743,598,2021-02-01
93219,3,2021,Elec- Residential,Y,148,89060,602,2021-03-01
93219,4,2021,Elec- Residential,Y,149,77106,517,2021-04-01
93219,5,2021,Elec- Residential,Y,149,102481,688,2021-05-01
93219,6,2021,Elec- Residential,Y,149,140237,941,2021-06-01
93219,7,2021,Elec- Residential,Y,148,168627,"1,139",2021-07-01
93219,8,2021,Elec- Residential,Y,147,148028,"1,007",2021-08-01
93219,9,2021,Elec- Residential,Y,149,113795,764,2021-09-01
93219,10,2021,Elec- Residential,Y,151,80865,536,2021-10-01
93219,11,2021,Elec- Residential,Y,151,93096,617,2021-11-01
93219,12,2021,Elec- Residential,Y,150,133580,891,2021-12-01
93219,1,2022,Elec- Residential,Y,150,130203,868,2022-01-01
93219,2,2022,Elec- Residential,Y,150,104989,700,2022-02-01
93219,3,2022,Elec- Residential,Y,150,90777,605,2022-03-01
93219,4,2022,Elec- Residential,Y,151,77599,514,2022-04-01
93219,5,2022,Elec- Residential,Y,154,97541,633,2022-05-01
93219,6,2022,Elec- Residential,Y,155,132847,857,2022-06-01
93219,7,2022,Elec- Residential,Y,156,168456,"1,080",2022-07-01
93219,8,2022,Elec- Residential,Y,154,167586,"1,088",2022-08-01
93219,9,2022,Elec- Residential,Y,153,131661,861,2022-09-01
93219,10,2022,Elec- Residential,Y,155,94547,610,2022-10-01
93219,11,2022,Elec- Residential,Y,155,119102,768,2022-11-01
93219,12,2022,Elec- Residential,Y,155,157070,"1,013",2022-12-01
93219,1,2023,Elec- Residential,Y,155,142448,919,2023-01-01
93219,2,2023,Elec- Residential,Y,155,129905,838,2023-02-01
93219,3,2023,Elec- Residential,Y,155,109615,707,2023-03-01
93219,4,2023,Elec- Residential,Y,154,87102,566,2023-04-01
93219,4,2023,Elec- Residential,Y,154,87102,566,2023-04-01
93219,5,2023,Elec- Residential,Y,155,100501,648,2023-05-01
93219,5,2023,Elec- Residential,Y,155,100501,648,2023-05-01
93219,6,2023,Elec- Residential,Y,156,108044,693,2023-06-01
93219,6,2023,Elec- Residential,Y,156,108044,693,2023-06-01
93219,7,2023,Elec- Residential,Y,157,165500,"1,054",2023-07-01
93219,8,2023,Elec- Residential,Y,158,150264,951,2023-08-01
93219,9,2023,Elec- Residential,Y,156,115125,738,2023-09-01
93219,10,2023,Elec- Residential,Y,156,91491,586,2023-10-01
93219,11,2023,Elec- Residential,Y,155,101704,656,2023-11-01
93219,12,2023,Elec- Residential,Y,155,131827,850,2023-12-01
93219,1,2024,Elec- Residential,Y,155,133336,860,2024-01-01
93219,2,2024,Elec- Residential,Y,154,101237,657,2024-02-01
93219,3,2024,Elec- Residential,Y,154,92647,602,2024-03-01
93219,4,2024,Elec- Residential,Y,158,86141,545,2024-04-01
93219,4,2024,Elec- Residential,Y,158,86141,545,2024-04-01
93219,5,2024,Elec- Residential,Y,158,100845,638,2024-05-01
93219,5,2024,Elec- Residential,Y,158,100845,638,2024-05-01
93219,6,2024,Elec- Residential,Y,158,151557,959,2024-06-01
93219,6,2024,Elec- Residential,Y,158,151557,959,2024-06-01
93219,7,2024,Elec- Residential,Y,160,198714,"1,242",2024-07-01
93219,8,2024,Elec- Residential,Y,160,156708,979,2024-08-01
93219,9,2024,Elec- Residential,Y,160,130042,813,2024-09-01
93219,10,2024,Elec- Residential,Y,159,105426,663,2024-10-01
93219,11,2024,Elec- Residential,Y,159,111065,699,2024-11-01
93219,12,2024,Elec- Residential,Y,160,133940,837,2024-12-01
93219,1,2025,Elec- Residential,Y,163,148073,908,2025-01-01
93219,2,2025,Elec- Residential,Y,162,103803,641,2025-02-01
93219,3,2025,Elec- Residential,Y,161,100685,625,2025-03-01
93219,4,2025,Elec- Residential,Y,160,81341,508,2025-04-01
93219,5,2025,Elec- Residential,Y,163,103130,633,2025-05-01
93219,6,2025,Elec- Residential,Y,162,141331,872,2025-06-01
93219,7,2025,Elec- Residential,Y,163,157859,968,2025-07-01
93219,8,2025,Elec- Residential,Y,163,169332,"1,039",2025-08-01
93219,9,2025,Elec- Residential,Y,165,135883,824,2025-09-01
93219,10,2025,Elec- Residential,Y,166,90016,542,2025-10-01
93219,11,2025,Elec- Residential,Y,164,102154,623,2025-11-01
93219,12,2025,Elec- Residential,Y,164,146535,894,2025-12-01
93219,1,2026,Elec- Residential,Y,166,141766,854,2026-01-01
93219,2,2026,Elec- Residential,Y,166,106872,644,2026-02-01
93219,3,2026,Elec- Residential,Y,166,94687,570,2026-03-01
93224,1,2020,Elec- Residential,Y,210,123379,588,2020-01-01
93224,2,2020,Elec- Residential,Y,210,94550,450,2020-02-01
93224,3,2020,Elec- Residential,Y,212,97374,459,2020-03-01
93224,4,2020,Elec- Residential,Y,207,91196,441,2020-04-01
93224,5,2020,Elec- Residential,Y,208,113504,546,2020-05-01
93224,6,2020,Elec- Residential,Y,209,142425,681,2020-06-01
93224,7,2020,Elec- Residential,Y,208,184793,888,2020-07-01
93224,8,2020,Elec- Residential,Y,208,200454,964,2020-08-01
93224,9,2020,Elec- Residential,Y,209,158498,758,2020-09-01
93224,10,2020,Elec- Residential,Y,210,123889,590,2020-10-01
93224,11,2020,Elec- Residential,Y,210,109883,523,2020-11-01
93224,12,2020,Elec- Residential,Y,210,129618,617,2020-12-01
93224,1,2021,Elec- Residential,Y,209,120629,577,2021-01-01
93224,2,2021,Elec- Residential,Y,210,93160,444,2021-02-01
93224,3,2021,Elec- Residential,Y,208,93103,448,2021-03-01
93224,4,2021,Elec- Residential,Y,207,97813,473,2021-04-01
93224,5,2021,Elec- Residential,Y,206,130537,634,2021-05-01
93224,6,2021,Elec- Residential,Y,206,176933,859,2021-06-01
93224,7,2021,Elec- Residential,Y,206,214667,"1,042",2021-07-01
93224,8,2021,Elec- Residential,Y,206,201825,980,2021-08-01
93224,9,2021,Elec- Residential,Y,206,159263,773,2021-09-01
93224,10,2021,Elec- Residential,Y,206,106737,518,2021-10-01
93224,11,2021,Elec- Residential,Y,207,101842,492,2021-11-01
93224,12,2021,Elec- Residential,Y,207,135309,654,2021-12-01
93224,1,2022,Elec- Residential,Y,208,121179,583,2022-01-01
93224,2,2022,Elec- Residential,Y,209,101202,484,2022-02-01
93224,3,2022,Elec- Residential,Y,208,99142,477,2022-03-01
93224,4,2022,Elec- Residential,Y,209,93446,447,2022-04-01
93224,5,2022,Elec- Residential,Y,209,118524,567,2022-05-01
93224,6,2022,Elec- Residential,Y,210,160230,763,2022-06-01
93224,7,2022,Elec- Residential,Y,209,200257,958,2022-07-01
93224,8,2022,Elec- Residential,Y,209,210811,"1,009",2022-08-01
93224,9,2022,Elec- Residential,Y,209,171164,819,2022-09-01
93224,10,2022,Elec- Residential,Y,206,123137,598,2022-10-01
93224,11,2022,Elec- Residential,Y,203,115537,569,2022-11-01
93224,12,2022,Elec- Residential,Y,199,137672,692,2022-12-01
93224,1,2023,Elec- Residential,Y,199,128796,647,2023-01-01
93224,2,2023,Elec- Residential,Y,195,111407,571,2023-02-01
93224,3,2023,Elec- Residential,Y,188,107231,570,2023-03-01
93224,4,2023,Elec- Residential,Y,183,89606,490,2023-04-01
93224,4,2023,Elec- Residential,Y,183,89606,490,2023-04-01
93224,5,2023,Elec- Residential,Y,178,104847,589,2023-05-01
93224,5,2023,Elec- Residential,Y,178,104847,589,2023-05-01
93224,6,2023,Elec- Residential,Y,168,105155,626,2023-06-01
93224,6,2023,Elec- Residential,Y,168,105155,626,2023-06-01
93224,7,2023,Elec- Residential,Y,165,166345,"1,008",2023-07-01
93224,8,2023,Elec- Residential,Y,164,152244,928,2023-08-01
93224,9,2023,Elec- Residential,Y,164,115069,702,2023-09-01
93224,10,2023,Elec- Residential,Y,161,94280,586,2023-10-01
93224,11,2023,Elec- Residential,Y,161,84424,524,2023-11-01
93224,12,2023,Elec- Residential,Y,161,103163,641,2023-12-01
93224,1,2024,Elec- Residential,Y,161,105454,655,2024-01-01
93224,2,2024,Elec- Residential,Y,162,90786,560,2024-02-01
93224,3,2024,Elec- Residential,Y,161,88564,550,2024-03-01
93224,4,2024,Elec- Residential,Y,159,81577,513,2024-04-01
93224,4,2024,Elec- Residential,Y,159,81577,513,2024-04-01
93224,5,2024,Elec- Residential,Y,160,102193,639,2024-05-01
93224,5,2024,Elec- Residential,Y,160,102193,639,2024-05-01
93224,6,2024,Elec- Residential,Y,156,144850,929,2024-06-01
93224,6,2024,Elec- Residential,Y,156,144850,929,2024-06-01
93224,7,2024,Elec- Residential,Y,157,188613,"1,201",2024-07-01
93224,8,2024,Elec- Residential,Y,156,153359,983,2024-08-01
93224,9,2024,Elec- Residential,Y,157,129514,825,2024-09-01
93224,10,2024,Elec- Residential,Y,156,102797,659,2024-10-01
93224,11,2024,Elec- Residential,Y,156,85981,551,2024-11-01
93224,12,2024,Elec- Residential,Y,156,98694,633,2024-12-01
93224,1,2025,Elec- Residential,Y,157,102424,652,2025-01-01
93224,2,2025,Elec- Residential,Y,156,79272,508,2025-02-01
93224,3,2025,Elec- Residential,Y,155,83174,537,2025-03-01
93224,4,2025,Elec- Residential,Y,155,76737,495,2025-04-01
93224,5,2025,Elec- Residential,Y,156,98356,630,2025-05-01
93224,6,2025,Elec- Residential,Y,156,128842,826,2025-06-01
93224,7,2025,Elec- Residential,Y,154,143105,929,2025-07-01
93224,8,2025,Elec- Residential,Y,154,151216,982,2025-08-01
93224,9,2025,Elec- Residential,Y,154,115890,753,2025-09-01
93224,10,2025,Elec- Residential,Y,150,72817,485,2025-10-01
93224,11,2025,Elec- Residential,Y,151,80600,534,2025-11-01
93224,12,2025,Elec- Residential,Y,151,103425,685,2025-12-01
93224,1,2026,Elec- Residential,Y,150,94719,631,2026-01-01
93224,2,2026,Elec- Residential,Y,150,75091,501,2026-02-01
93224,3,2026,Elec- Residential,Y,151,79430,526,2026-03-01
93230,1,2020,Elec- Residential,N,896,847974,946,2020-01-01
93230,2,2020,Elec- Residential,N,894,638321,714,2020-02-01
93230,3,2020,Elec- Residential,N,893,610381,684,2020-03-01
93230,4,2020,Elec- Residential,N,895,563579,630,2020-04-01
93230,5,2020,Elec- Residential,N,895,748649,836,2020-05-01
93230,6,2020,Elec- Residential,N,897,1014524,"1,131",2020-06-01
93230,7,2020,Elec- Residential,N,897,1317737,"1,469",2020-07-01
93230,8,2020,Elec- Residential,N,897,1409295,"1,571",2020-08-01
93230,9,2020,Elec- Residential,N,895,1003253,"1,121",2020-09-01
93230,10,2020,Elec- Residential,N,896,766516,855,2020-10-01
93230,11,2020,Elec- Residential,N,895,743063,830,2020-11-01
93230,12,2020,Elec- Residential,N,895,957623,"1,070",2020-12-01
93230,1,2021,Elec- Residential,N,893,870255,975,2021-01-01
93230,2,2021,Elec- Residential,N,893,622463,697,2021-02-01
93230,3,2021,Elec- Residential,N,893,600184,672,2021-03-01
93230,4,2021,Elec- Residential,N,895,664015,742,2021-04-01
93230,5,2021,Elec- Residential,N,896,877986,980,2021-05-01
93230,6,2021,Elec- Residential,N,894,1279763,"1,432",2021-06-01
93230,7,2021,Elec- Residential,N,893,1580386,"1,770",2021-07-01
93230,8,2021,Elec- Residential,N,895,1394523,"1,558",2021-08-01
93230,9,2021,Elec- Residential,N,894,1070987,"1,198",2021-09-01
93230,10,2021,Elec- Residential,N,894,715249,800,2021-10-01
93230,11,2021,Elec- Residential,N,893,755526,846,2021-11-01
93230,12,2021,Elec- Residential,N,889,986894,"1,110",2021-12-01
93230,1,2022,Elec- Residential,N,888,923052,"1,039",2022-01-01
93230,2,2022,Elec- Residential,N,886,762224,860,2022-02-01
93230,3,2022,Elec- Residential,N,883,715790,811,2022-03-01
93230,4,2022,Elec- Residential,N,883,648678,735,2022-04-01
93230,5,2022,Elec- Residential,N,884,813924,921,2022-05-01
93230,6,2022,Elec- Residential,N,886,1147801,"1,295",2022-06-01
93230,7,2022,Elec- Residential,N,885,1429378,"1,615",2022-07-01
93230,8,2022,Elec- Residential,N,884,1455823,"1,647",2022-08-01
93230,9,2022,Elec- Residential,N,888,1162982,"1,310",2022-09-01
93230,10,2022,Elec- Residential,N,891,814832,915,2022-10-01
93230,11,2022,Elec- Residential,N,887,828335,934,2022-11-01
93230,12,2022,Elec- Residential,N,886,999661,"1,128",2022-12-01
93230,1,2023,Elec- Residential,N,888,911210,"1,026",2023-01-01
93230,2,2023,Elec- Residential,N,888,804085,906,2023-02-01
93230,3,2023,Elec- Residential,N,890,782297,879,2023-03-01
93230,4,2023,Elec- Residential,N,890,676558,760,2023-04-01
93230,4,2023,Elec- Residential,N,890,676558,760,2023-04-01
93230,5,2023,Elec- Residential,N,892,832219,933,2023-05-01
93230,5,2023,Elec- Residential,N,892,832219,933,2023-05-01
93230,6,2023,Elec- Residential,N,892,936168,"1,050",2023-06-01
93230,6,2023,Elec- Residential,N,892,936168,"1,050",2023-06-01
93230,7,2023,Elec- Residential,N,890,1434141,"1,611",2023-07-01
93230,8,2023,Elec- Residential,N,888,1296456,"1,460",2023-08-01
93230,9,2023,Elec- Residential,N,884,922230,"1,043",2023-09-01
93230,10,2023,Elec- Residential,N,884,739049,836,2023-10-01
93230,11,2023,Elec- Residential,N,883,745026,844,2023-11-01
93230,12,2023,Elec- Residential,N,886,893795,"1,009",2023-12-01
93230,1,2024,Elec- Residential,N,884,889275,"1,006",2024-01-01
93230,2,2024,Elec- Residential,N,882,722658,819,2024-02-01
93230,3,2024,Elec- Residential,N,880,678463,771,2024-03-01
93230,4,2024,Elec- Residential,N,875,637336,728,2024-04-01
93230,4,2024,Elec- Residential,N,875,637336,728,2024-04-01
93230,5,2024,Elec- Residential,N,877,793540,905,2024-05-01
93230,5,2024,Elec- Residential,N,877,793540,905,2024-05-01
93230,6,2024,Elec- Residential,N,880,1190604,"1,353",2024-06-01
93230,6,2024,Elec- Residential,N,880,1190604,"1,353",2024-06-01
93230,7,2024,Elec- Residential,N,877,1573583,"1,794",2024-07-01
93230,8,2024,Elec- Residential,N,876,1267036,"1,446",2024-08-01
93230,9,2024,Elec- Residential,N,874,1033486,"1,182",2024-09-01
93230,10,2024,Elec- Residential,N,876,832373,950,2024-10-01
93230,11,2024,Elec- Residential,N,874,751819,860,2024-11-01
93230,12,2024,Elec- Residential,N,873,885002,"1,014",2024-12-01
93230,1,2025,Elec- Residential,N,877,898980,"1,025",2025-01-01
93230,2,2025,Elec- Residential,N,876,691340,789,2025-02-01
93230,3,2025,Elec- Residential,N,875,693899,793,2025-03-01
93230,4,2025,Elec- Residential,N,875,633404,724,2025-04-01
93230,5,2025,Elec- Residential,N,878,816722,930,2025-05-01
93230,6,2025,Elec- Residential,N,877,1107275,"1,263",2025-06-01
93230,7,2025,Elec- Residential,N,877,1247607,"1,423",2025-07-01
93230,8,2025,Elec- Residential,N,880,1335474,"1,518",2025-08-01
93230,9,2025,Elec- Residential,N,876,1049542,"1,198",2025-09-01
93230,10,2025,Elec- Residential,N,879,698110,794,2025-10-01
93230,11,2025,Elec- Residential,N,880,730231,830,2025-11-01
93230,12,2025,Elec- Residential,N,876,966151,"1,103",2025-12-01
93230,1,2026,Elec- Residential,N,873,887565,"1,017",2026-01-01
93230,2,2026,Elec- Residential,N,874,691605,791,2026-02-01
93230,3,2026,Elec- Residential,N,870,685238,788,2026-03-01
93234,1,2020,Elec- Residential,N,1526,598454,392,2020-01-01
93234,2,2020,Elec- Residential,N,1525,467370,306,2020-02-01
93234,3,2020,Elec- Residential,N,1520,466052,307,2020-03-01
93234,4,2020,Elec- Residential,N,1535,507527,331,2020-04-01
93234,5,2020,Elec- Residential,N,1537,774902,504,2020-05-01
93234,6,2020,Elec- Residential,N,1538,1066347,693,2020-06-01
93234,7,2020,Elec- Residential,N,1543,1386391,899,2020-07-01
93234,8,2020,Elec- Residential,N,1542,1464761,950,2020-08-01
93234,9,2020,Elec- Residential,N,1551,1105589,713,2020-09-01
93234,10,2020,Elec- Residential,N,1554,780151,502,2020-10-01
93234,11,2020,Elec- Residential,N,1557,537861,345,2020-11-01
93234,12,2020,Elec- Residential,N,1563,673944,431,2020-12-01
